5.000000000000000000e-01	3.000000000000001066e+01	6.333915722875752152e+01	5.212937175162674919e+01	1.942505037292945644e+02	3.770635571036404343e+01	1.198899348414744215e-01	1.716509835049742916e-01	9.436677561790258295e+00	1.104329860203367986e-01	3.152521920108526388e+01	6.446369922278529785e+00	1.019478151430273805e+01	8.391714119320907628e+01	1.192169020360567613e-02	9.894548797141324030e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.333915722875753573e+01	5.212937175162674919e+01	1.942505037292945644e+02	3.770635571036405764e+01	1.198899348414766419e-01	1.716509835049742916e-01	9.436677561790258295e+00	1.104329860203345504e-01	3.152521920108526743e+01	6.446369922278529785e+00	1.019478151430273805e+01	8.391714119320907628e+01	1.192169020360567613e-02	9.894548797141324030e+05	4.611500000000163709e+04
5.500000000000000444e-01	3.000000000000001066e+01	6.370089339893971214e+01	5.166466760453622697e+01	1.947667348650511201e+02	3.696224144760039110e+01	6.121621329520891136e-02	1.181504792373864327e-01	9.449673569676678042e+00	5.938502663548963362e-02	3.159056757415952177e+01	6.467519345177615619e+00	1.022103923319938978e+01	8.399610358425184131e+01	7.732602581929401246e-03	9.899421479166389909e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.370089339893972635e+01	5.166466760453622697e+01	1.947667348650511201e+02	3.696224144760040531e+01	6.121621329521113181e-02	1.181504792373864327e-01	9.449673569676678042e+00	5.938502663548737848e-02	3.159056757415952532e+01	6.467519345177615619e+00	1.022103923319938978e+01	8.399610358425184131e+01	7.732602581929402981e-03	9.899421479166389909e+05	4.611500000000163709e+04
6.000000000000000888e-01	3.000000000000001066e+01	6.392379582363051327e+01	5.143215087674740005e+01	1.950802410376505236e+02	3.652713112707931487e+01	3.123073529214607374e-02	9.089095594880323981e-02	9.456588620102918341e+00	3.169174867155113984e-02	3.162672144846827393e+01	6.480343398394731835e+00	1.023688788358038515e+01	8.404041939586227272e+01	4.862229572202518037e-03	9.901860617018492194e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.392379582363052748e+01	5.143215087674740005e+01	1.950802410376505236e+02	3.652713112707932908e+01	3.123073529214829419e-02	9.089095594880323981e-02	9.456588620102918341e+00	3.169174867154889857e-02	3.162672144846827749e+01	6.480343398394731835e+00	1.023688788358038515e+01	8.404041939586227272e+01	4.862229572202519771e-03	9.901860617018492194e+05	4.611500000000163709e+04
6.500000000000000222e-01	3.000000000000001066e+01	6.405809222571149064e+01	5.131600106985167287e+01	1.952693223009627275e+02	3.627398897085969054e+01	1.593863413503594784e-02	7.698564611457198170e-02	9.460661613818427185e+00	1.684102251432310210e-02	3.164646495864718290e+01	6.488059061498661073e+00	1.024639989497864434e+01	8.406487129933282176e+01	2.979435048939448744e-03	9.903078442767086672e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.405809222571150485e+01	5.131600106985167287e+01	1.952693223009627275e+02	3.627398897085970475e+01	1.593863413503816828e-02	7.698564611457198170e-02	9.460661613818427185e+00	1.684102251432085737e-02	3.164646495864718645e+01	6.488059061498661073e+00	1.024639989497864434e+01	8.406487129933282176e+01	2.979435048939450478e-03	9.903078442767086672e+05	4.611500000000163709e+04
7.000000000000000666e-01	3.000000000000001066e+01	6.413913347270450060e+01	5.125798282618683288e+01	1.953826109229993051e+02	3.612634843266383200e+01	8.135422645611341957e-03	6.987254346041196773e-02	9.462874380204082669e+00	8.909250439688896905e-03	3.165725953148867333e+01	6.492669239398619396e+00	1.025207721113478776e+01	8.407832483935969492e+01	1.784884744740200318e-03	9.903686965366660152e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.413913347270451482e+01	5.125798282618683288e+01	1.953826109229993051e+02	3.612634843266384621e+01	8.135422645613562403e-03	6.987254346041196773e-02	9.462874380204082669e+00	8.909250439686648704e-03	3.165725953148867688e+01	6.492669239398619396e+00	1.025207721113478776e+01	8.407832483935969492e+01	1.784884744740202053e-03	9.903686965366660152e+05	4.611500000000163709e+04
7.500000000000000000e-01	3.000000000000001066e+01	6.418760044359871131e+01	5.122896572884058486e+01	1.954501670371819841e+02	3.604034594811085412e+01	4.150614759806203584e-03	6.621803040172301313e-02	9.464166324038194134e+00	4.696744448514198096e-03	3.166312590684844608e+01	6.495413605383241418e+00	1.025545264453874417e+01	8.408566471705671574e+01	1.049539050101728696e-03	9.903991287257589865e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.418760044359872552e+01	5.122896572884058486e+01	1.954501670371819841e+02	3.604034594811086833e+01	4.150614759808424030e-03	6.621803040172301313e-02	9.464166324038194134e+00	4.696744448511949895e-03	3.166312590684844963e+01	6.495413605383241418e+00	1.025545264453874417e+01	8.408566471705671574e+01	1.049539050101730214e-03	9.903991287257589865e+05	4.611500000000163709e+04
8.000000000000000444e-01	3.000000000000001066e+01	6.421638130520916832e+01	5.121448195881053778e+01	1.954902512587778745e+02	3.599034751414652078e+01	2.119166098573430253e-03	6.433700839460433640e-02	9.464881407229949417e+00	2.470307427775369526e-03	3.166629795218193877e+01	6.497040023460631808e+00	1.025745048634898104e+01	8.408964351531378156e+01	6.079601076709000278e-04	9.904143166608801112e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.421638130520918253e+01	5.121448195881053778e+01	1.954902512587778745e+02	3.599034751414653499e+01	2.119166098575650699e-03	6.433700839460433640e-02	9.464881407229949417e+00	2.470307427773121324e-03	3.166629795218194232e+01	6.497040023460631808e+00	1.025745048634898104e+01	8.408964351531378156e+01	6.079601076709013289e-04	9.904143166608801112e+05	4.611500000000163709e+04
8.500000000000000888e-01	3.000000000000001066e+01	6.423344255621648813e+01	5.120724701645085020e+01	1.955139389626531568e+02	3.596127319387176158e+01	1.082689561643538929e-03	6.336452312818832699e-02	9.465294519038184973e+00	1.296447260901238598e-03	3.166801162067337216e+01	6.498000653315383346e+00	1.025862878570298875e+01	8.409179461455113369e+01	3.477493316869047831e-04	9.904219050498090219e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.423344255621650234e+01	5.120724701645085020e+01	1.955139389626531568e+02	3.596127319387177579e+01	1.082689561645759375e-03	6.336452312818832699e-02	9.465294519038184973e+00	1.296447260898990830e-03	3.166801162067337572e+01	6.498000653315383346e+00	1.025862878570298875e+01	8.409179461455113369e+01	3.477493316869062468e-04	9.904219050498090219e+05	4.611500000000163709e+04
9.000000000000000222e-01	3.000000000000001066e+01	6.424348975790000793e+01	5.120363851790823873e+01	1.955278874045536952e+02	3.594440291239355645e+01	5.547140784738990252e-04	6.286025844325590639e-02	9.465525621602170148e+00	6.804859184621254607e-04	3.166893198627387207e+01	6.498566452039894692e+00	1.025932149202415644e+01	8.409294990527912717e+01	1.969549966888108007e-04	9.904256889685250353e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.424348975790002214e+01	5.120363851790823873e+01	1.955278874045536952e+02	3.594440291239357066e+01	5.547140784761194713e-04	6.286025844325590639e-02	9.465525621602170148e+00	6.804859184598776927e-04	3.166893198627387562e+01	6.498566452039894692e+00	1.025932149202415644e+01	8.409294990527912717e+01	1.969549966888123186e-04	9.904256889685250353e+05	4.611500000000163709e+04
9.500000000000000666e-01	3.000000000000001066e+01	6.424940350672144973e+01	5.120182430031960052e+01	1.955360885655281038e+02	3.593459805909053983e+01	2.838782034170895911e-04	6.259597697650287618e-02	9.465660110345975653e+00	3.561817961410088150e-04	3.166942790273943231e+01	6.498899293831998492e+00	1.025972824113012116e+01	8.409357172472375908e+01	1.106064070191315515e-04	9.904275916380373528e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.424940350672146394e+01	5.120182430031960052e+01	1.955360885655281038e+02	3.593459805909055405e+01	2.838782034193100372e-04	6.259597697650287618e-02	9.465660110345975653e+00	3.561817961387610471e-04	3.166942790273943586e+01	6.498899293831998492e+00	1.025972824113012116e+01	8.409357172472375908e+01	1.106064070191330423e-04	9.904275916380373528e+05	4.611500000000163709e+04
1.000000000000000000e+00	3.000000000000001066e+01	6.425287610063830357e+01	5.120091446080259345e+01	1.955408978384199941e+02	3.592890473114285754e+01	1.452393174363123397e-04	6.245711627964647961e-02	9.465735524542694179e+00	1.860788109248164761e-04	3.166969435392284282e+01	6.499094684081773821e+00	1.025996650691116230e+01	8.409390517836357049e+01	6.164065152691932867e-05	9.904285459661573404e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.425287610063831778e+01	5.120091446080259345e+01	1.955408978384199941e+02	3.592890473114287175e+01	1.452393174385327858e-04	6.245711627964647961e-02	9.465735524542694179e+00	1.860788109225686810e-04	3.166969435392284637e+01	6.499094684081773821e+00	1.025996650691116230e+01	8.409390517836357049e+01	6.164065152692081945e-05	9.904285459661573404e+05	4.611500000000163709e+04
