0.000000000000000000e+00	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	1.000000000000000000e+02	2.000000000000000000e+00	2.000000000000000000e+01	1.999999999999999778e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.611500000000163709e+04	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	1.000000000000000000e+02	2.000000000000000000e+00	2.000000000000000000e+01	1.999999999999999778e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.611500000000163709e+04
5.000000000000000278e-02	3.000000000000000000e+01	2.417821399554954809e+01	5.262093712188377594e+02	1.252593296548794228e+02	2.889689817206453881e+02	5.090924468914116119e+01	5.039476765205544240e+01	4.318192429633990415e+00	1.384861072265824156e+01	1.190958226981304691e+01	3.318062096376418246e+00	5.193003573877074786e+00	7.655383001714582747e+01	2.107109481748902224e-01	4.945787478109180229e+05	4.611500000000163709e+04	3.000000000000000000e+01	2.417821399554954809e+01	5.262093712188377594e+02	1.252593296548794228e+02	2.889689817206453881e+02	5.090924468914116119e+01	5.039476765205544240e+01	4.318192429633990415e+00	1.384861072265824156e+01	1.190958226981304691e+01	3.318062096376418246e+00	5.193003573877074786e+00	7.655383001714582747e+01	2.107109481748902780e-01	4.945787478109180229e+05	4.611500000000163709e+04
1.000000000000000056e-01	3.000000000000000355e+01	3.404073053119006431e+01	2.890569938270156172e+02	1.455810927159785706e+02	1.785950338037596623e+02	2.598998286310357386e+01	2.543204740710906364e+01	6.393808708945310393e+00	9.170180209345181410e+00	1.914912248786865945e+01	4.481352246081303115e+00	7.129271997029715813e+00	7.615136567696499981e+01	2.110001169251634889e-01	7.421367682301905006e+05	4.611500000000163709e+04	3.000000000000000355e+01	3.404073053119006431e+01	2.890569938270156172e+02	1.455810927159785706e+02	1.785950338037596623e+02	2.598998286310357386e+01	2.543204740710906364e+01	6.393808708945310393e+00	9.170180209345181410e+00	1.914912248786865945e+01	4.481352246081303115e+00	7.129271997029715813e+00	7.615136567696499981e+01	2.110001169251635444e-01	7.421367682301905006e+05	4.611500000000163709e+04
1.500000000000000222e-01	3.000000000000001066e+01	4.266959145998766445e+01	1.702291056267744125e+02	1.614350310867453686e+02	1.173343099893850905e+02	1.327085559323536224e+01	1.285223697393733033e+01	7.731863902658220766e+00	5.774967405127710229e+00	2.409386814141973332e+01	5.172383473755125749e+00	8.275202762846248561e+00	7.797969840931399688e+01	1.604818888166982538e-01	8.661802616457253462e+05	4.611500000000163709e+04	3.000000000000001066e+01	4.266959145998766445e+01	1.702291056267744125e+02	1.614350310867453686e+02	1.173343099893850905e+02	1.327085559323536224e+01	1.285223697393733033e+01	7.731863902658220766e+00	5.774967405127709341e+00	2.409386814141973687e+01	5.172383473755125749e+00	8.275202762846248561e+00	7.797969840931399688e+01	1.604818888166983093e-01	8.661802616457253462e+05	4.611500000000163709e+04
2.000000000000000111e-01	3.000000000000001066e+01	4.952544898683569130e+01	1.107620581794895287e+02	1.730250477320248592e+02	8.270480505298425555e+01	6.778192813609738465e+00	6.516246790115758358e+00	8.504346158594477956e+00	3.499984217221403959e+00	2.723680390371315241e+01	5.623122928717213753e+00	9.003834819908114184e+00	7.996114983248270391e+01	1.129992224488081953e-01	9.282477574882003246e+05	4.611500000000163709e+04	3.000000000000001066e+01	4.952544898683569130e+01	1.107620581794895287e+02	1.730250477320248592e+02	8.270480505298425555e+01	6.778192813609738465e+00	6.516246790115758358e+00	8.504346158594477956e+00	3.499984217221402627e+00	2.723680390371315951e+01	5.623122928717213753e+00	9.003834819908114184e+00	7.996114983248270391e+01	1.129992224488082508e-01	9.282477574882003246e+05	4.611500000000163709e+04
2.500000000000000000e-01	3.000000000000001066e+01	5.454038174216125157e+01	8.096662138763826988e+01	1.810525407723048090e+02	6.290902690066764791e+01	3.458691378561046470e+00	3.318840589178956968e+00	8.935930839697606487e+00	2.060473917380700293e+00	2.914221266191784920e+01	5.927575247598542596e+00	9.472687343047249797e+00	8.149421176490164953e+01	7.807816704906604677e-02	9.593350464344619540e+05	4.611500000000163709e+04	3.000000000000001066e+01	5.454038174216125157e+01	8.096662138763826988e+01	1.810525407723048090e+02	6.290902690066764791e+01	3.458691378561046470e+00	3.318840589178956968e+00	8.935930839697606487e+00	2.060473917380698960e+00	2.914221266191785631e+01	5.927575247598542596e+00	9.472687343047249797e+00	8.149421176490164953e+01	7.807816704906610228e-02	9.593350464344619540e+05	4.611500000000163709e+04
3.000000000000000444e-01	3.000000000000001066e+01	5.800779926267873776e+01	6.608810436231189556e+01	1.863956236322044617e+02	5.154365169715575234e+01	1.766224857886957933e+00	1.708959738756739455e+00	9.175771934596166801e+00	1.185344527345044252e+00	3.026201386851458963e+01	6.132431178479016864e+00	9.770670900290724603e+00	8.253800619377028625e+01	5.393406897742598904e-02	9.748584036218120018e+05	4.611500000000163709e+04	3.000000000000001066e+01	5.800779926267873776e+01	6.608810436231189556e+01	1.863956236322044617e+02	5.154365169715575234e+01	1.766224857886957933e+00	1.708959738756739455e+00	9.175771934596166801e+00	1.185344527345042698e+00	3.026201386851459674e+01	6.132431178479016864e+00	9.770670900290724603e+00	8.253800619377028625e+01	5.393406897742604456e-02	9.748584036218120018e+05	4.611500000000163709e+04
3.500000000000000333e-01	3.000000000000001066e+01	6.031747101878201534e+01	5.864158134178982351e+01	1.898508111082454946e+02	4.498125149009410251e+01	9.015284827436772508e-01	8.957182866639786800e-01	9.307311761442841558e+00	6.693298787444288411e-01	3.090534529401418240e+01	6.268095483385388356e+00	9.957993912565207495e+00	8.319833310984587627e+01	3.746168267492767240e-02	9.826397601116601145e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.031747101878201534e+01	5.864158134178982351e+01	1.898508111082454946e+02	4.498125149009410251e+01	9.015284827436772508e-01	8.957182866639786800e-01	9.307311761442841558e+00	6.693298787444271758e-01	3.090534529401418951e+01	6.268095483385388356e+00	9.957993912565207495e+00	8.319833310984587627e+01	3.746168267492772791e-02	9.826397601116601145e+05	4.611500000000163709e+04
4.000000000000000222e-01	3.000000000000001066e+01	6.179412586602203561e+01	5.491967500757962029e+01	1.920392006149484700e+02	4.119597155997729487e+01	4.602792509762232420e-01	4.848897973967986053e-01	9.379932648525972638e+00	3.722267304993086556e-01	3.126803739672156723e+01	6.355881850608190220e+00	1.007425525127818311e+01	8.359723342573393268e+01	2.606985134628831205e-02	9.865300452361734351e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.179412586602203561e+01	5.491967500757962029e+01	1.920392006149484700e+02	4.119597155997729487e+01	4.602792509762232420e-01	4.848897973967986053e-01	9.379932648525972638e+00	3.722267304993069903e-01	3.126803739672157434e+01	6.355881850608190220e+00	1.007425525127818311e+01	8.359723342573393268e+01	2.606985134628836756e-02	9.865300452361734351e+05	4.611500000000163709e+04
4.500000000000000111e-01	3.000000000000001066e+01	6.274709006978016390e+01	5.305993865454444602e+01	1.934056618452854366e+02	3.898905696127145148e+01	2.349755491246340311e-01	2.770903489423964805e-01	9.422166201797349316e+00	2.038539939604872286e-01	3.147229828038594945e+01	6.411486652071443970e+00	1.014580470633253739e+01	8.383336891583763872e+01	1.784345493210052341e-02	9.884792794924776535e+05	4.611500000000163709e+04	3.000000000000001066e+01	6.274709006978016390e+01	5.305993865454444602e+01	1.934056618452854366e+02	3.898905696127145148e+01	2.349755491246340311e-01	2.770903489423964805e-01	9.422166201797349316e+00	2.038539939604855356e-01	3.147229828038595656e+01	6.411486652071443970e+00	1.014580470633253739e+01	8.383336891583763872e+01	1.784345493210057892e-02	9.884792794924776535e+05	4.611500000000163709e+04
